Serial Number,NZDT,Heading
004-0007-00044,16/10/20 16:00:09,37.12610409
004-0007-00044,16/10/20 16:00:07,40.55034597
004-0007-00044,16/10/20 16:00:06,38.50773102
004-0007-00044,16/10/20 16:00:04,21.55422227
004-0007-00044,16/10/20 16:00:03,375.0127407
004-0007-00044,16/10/20 16:00:02,21.93050014
004-0007-00044,16/10/20 16:00:00,375.3315113
004-0007-00044,16/10/20 15:59:59,365.0076814
004-0007-00044,16/10/20 15:59:57,364.2881144
004-0007-00044,16/10/20 15:59:56,376.1856341
004-0007-00041,16/10/20 16:39:21,378.9441135
004-0007-00041,16/10/20 16:39:20,375.7149211
004-0007-00041,16/10/20 16:39:19,370.4720466
004-0007-00041,16/10/20 16:39:17,369.1095013
004-0007-00041,16/10/20 16:39:16,375.7929088
004-0007-00041,16/10/20 16:39:15,376.7723788
004-0007-00041,16/10/20 16:39:13,20.73275144
004-0007-00041,16/10/20 16:39:11,367.476778
004-0007-00041,16/10/20 16:39:10,369.7254369
004-0007-00041,16/10/20 16:39:09,370.3766275
004-0007-00041,16/10/20 16:39:08,371.9668595
004-0007-00041,16/10/20 16:39:07,370.0122356
004-0007-00041,16/10/20 16:39:05,370.7569776
004-0007-00041,16/10/20 16:39:04,373.7112593
004-0007-00041,16/10/20 16:39:03,377.4147249
004-0007-00041,16/10/20 16:39:02,377.7384249
004-0007-00041,16/10/20 16:39:00,20.6167448
004-0007-00041,16/10/20 16:38:59,375.9151747
004-0007-00041,16/10/20 16:38:58,374.9068606
004-0007-00041,16/10/20 16:38:57,372.6371498
004-0007-00041,16/10/20 16:38:56,370.4286284
004-0007-00041,16/10/20 16:38:55,370.8208786
004-0007-00041,16/10/20 16:38:54,375.2563246
004-0007-00041,16/10/20 16:38:53,21.50338777
004-0007-00041,16/10/20 16:38:52,21.3854728
004-0007-00041,16/10/20 16:38:51,377.2602718
004-0007-00041,16/10/20 16:38:50,368.8541385
004-0007-00041,16/10/20 16:38:49,369.0384235
004-0007-00041,16/10/20 16:38:48,374.7534416
004-0007-00041,16/10/20 16:38:46,377.2141494
004-0007-00041,16/10/20 16:38:44,371.4098027
004-0007-00041,16/10/20 16:38:43,366.1967927
004-0007-00041,16/10/20 16:38:42,362.8366373
004-0007-00041,16/10/20 16:38:41,369.340883
004-0007-00041,16/10/20 16:38:40,359.6953819
004-0007-00041,16/10/20 16:38:39,361.6557072
004-0007-00041,16/10/20 16:38:38,23.8503093
004-0007-00041,16/10/20 16:38:37,36.25008664
004-0007-00041,16/10/20 16:38:35,374.3878788
004-0007-00041,16/10/20 16:38:34,35.32581726
004-0007-00041,16/10/20 16:38:33,357.9608842
004-0007-00041,16/10/20 16:38:32,345.4637254
004-0007-00041,16/10/20 16:38:31,60.24544325
004-0007-00041,16/10/20 16:38:30,72.01912695
004-0007-00041,16/10/20 16:38:29,67.03722742
004-0007-00041,16/10/20 16:38:27,54.73731643
004-0007-00041,16/10/20 16:38:26,53.83279746
004-0007-00041,16/10/20 16:38:24,20.95901263
004-0007-00041,16/10/20 16:38:23,39.30225922
004-0007-00041,16/10/20 16:38:22,103.0920158
004-0007-00041,16/10/20 16:38:21,104.5457943
004-0007-00041,16/10/20 16:38:20,78.85830038
004-0007-00041,16/10/20 16:38:19,68.03331421
004-0007-00041,16/10/20 16:38:18,46.98317829
004-0007-00041,16/10/20 16:38:17,45.27738993
004-0007-00041,16/10/20 16:38:16,24.68861832
004-0007-00041,16/10/20 16:38:15,372.5170971
004-0007-00041,16/10/20 16:38:14,376.9661711
004-0007-00041,16/10/20 16:38:11,372.5850565
004-0007-00041,16/10/20 16:38:09,373.9827102
004-0007-00041,16/10/20 16:38:08,367.0787552
004-0007-00041,16/10/20 16:38:07,371.7549829
004-0007-00041,16/10/20 16:38:06,378.2551013
004-0007-00041,16/10/20 16:38:04,21.57002753
004-0007-00041,16/10/20 16:38:03,371.0468049
004-0007-00041,16/10/20 16:38:01,378.0924386
004-0007-00041,16/10/20 16:38:00,376.1695627
004-0007-00041,16/10/20 16:37:59,379.4191616
004-0007-00041,16/10/20 16:37:58,374.477248
004-0007-00041,16/10/20 16:37:57,372.099136
004-0007-00041,16/10/20 16:37:56,370.6479145
004-0007-00041,16/10/20 16:37:55,376.686317
004-0007-00041,16/10/20 16:37:53,377.0998896
004-0007-00041,16/10/20 16:37:52,365.9557036
004-0007-00041,16/10/20 16:37:51,374.2944265
004-0007-00041,16/10/20 16:37:50,375.343437
004-0007-00041,16/10/20 16:37:49,369.3002386
004-0007-00041,16/10/20 16:37:48,365.7964897
004-0007-00041,16/10/20 16:37:46,373.3616584
004-0007-00041,16/10/20 16:37:45,373.2329104
004-0007-00041,16/10/20 16:37:44,20.49126127
004-0007-00041,16/10/20 16:37:43,376.6331378
004-0007-00041,16/10/20 16:37:41,378.9095654
004-0007-00041,16/10/20 16:37:40,376.3297743
004-0007-00041,16/10/20 16:37:38,25.60223112
004-0007-00041,16/10/20 16:37:37,24.63498488
004-0007-00041,16/10/20 16:37:36,376.9830414
004-0007-00041,16/10/20 16:37:34,368.6872901
004-0007-00041,16/10/20 16:37:33,368.7571668
004-0007-00041,16/10/20 16:37:30,376.3959064
004-0007-00041,16/10/20 16:37:29,378.9516233
004-0007-00041,16/10/20 16:37:28,24.28708878
004-0007-00041,16/10/20 16:37:27,22.83726487
004-0007-00041,16/10/20 16:37:26,24.42414382
004-0007-00041,16/10/20 16:37:25,378.68716
004-0007-00041,16/10/20 16:37:24,21.59381886
004-0007-00041,16/10/20 16:37:22,375.9755855
004-0007-00041,16/10/20 16:37:21,20.83987458
004-0007-00041,16/10/20 16:37:19,374.8955329
004-0007-00041,16/10/20 16:37:17,371.5524178
004-0007-00041,16/10/20 16:37:16,379.6026137
004-0007-00041,16/10/20 16:37:15,25.87863208
004-0007-00041,16/10/20 16:37:14,22.66002241
004-0007-00041,16/10/20 16:37:12,358.1042277
004-0007-00041,16/10/20 16:37:11,349.9073013
004-0007-00041,16/10/20 16:37:10,367.3976875
004-0007-00041,16/10/20 16:37:08,367.3430303
004-0007-00041,16/10/20 16:37:07,377.8399051
004-0007-00041,16/10/20 16:37:06,379.3174717
004-0007-00041,16/10/20 16:37:05,335.9841996
004-0007-00041,16/10/20 16:37:04,378.9498707
004-0007-00041,16/10/20 16:37:02,376.8985337
004-0007-00041,16/10/20 16:37:00,378.0407394
004-0007-00041,16/10/20 16:36:59,375.0038205
004-0007-00041,16/10/20 16:36:56,372.6578526
004-0007-00041,16/10/20 16:36:55,374.29475
004-0007-00041,16/10/20 16:36:54,379.8482029
004-0007-00041,16/10/20 16:36:53,378.1581118
004-0007-00041,16/10/20 16:36:52,370.134217
004-0007-00041,16/10/20 16:36:51,373.3674282
004-0007-00041,16/10/20 16:36:49,22.47560849
004-0007-00041,16/10/20 16:36:47,377.2325801
004-0007-00041,16/10/20 16:36:46,375.4750971
004-0007-00041,16/10/20 16:36:45,373.3048641
004-0007-00041,16/10/20 16:36:44,377.3724113
004-0007-00041,16/10/20 16:36:43,376.4384145
004-0007-00041,16/10/20 16:36:42,377.0846941
004-0007-00041,16/10/20 16:36:41,20.62491436
004-0007-00041,16/10/20 16:36:39,377.812126
004-0007-00041,16/10/20 16:36:37,374.8948729
004-0007-00041,16/10/20 16:36:36,371.8776568
004-0007-00041,16/10/20 16:36:35,374.0722944
004-0007-00041,16/10/20 16:36:34,374.1321402
004-0007-00041,16/10/20 16:36:33,373.0765087
004-0007-00041,16/10/20 16:36:32,375.0142841
004-0007-00041,16/10/20 16:36:31,375.5788046
004-0007-00041,16/10/20 16:36:29,23.52874372
004-0007-00041,16/10/20 16:36:28,22.5520491
004-0007-00041,16/10/20 16:36:25,20.51904674
004-0007-00041,16/10/20 16:36:23,370.4400151
004-0007-00041,16/10/20 16:36:22,370.0627631
004-0007-00041,16/10/20 16:36:21,374.672411
004-0007-00041,16/10/20 16:36:20,378.564673
004-0007-00041,16/10/20 16:36:19,22.46287044
004-0007-00041,16/10/20 16:36:18,21.85747508
004-0007-00041,16/10/20 16:36:17,375.2102695
004-0007-00041,16/10/20 16:36:15,373.537005
004-0007-00041,16/10/20 16:36:14,376.0981511
004-0007-00041,16/10/20 16:36:13,29.51774381
004-0007-00041,16/10/20 16:36:11,376.2506957
004-0007-00041,16/10/20 16:36:10,371.4544467
004-0007-00041,16/10/20 16:36:09,378.7070974
004-0007-00041,16/10/20 16:36:08,20.34219028
004-0007-00041,16/10/20 16:36:07,28.30068818
004-0007-00041,16/10/20 16:36:06,33.81293232
004-0007-00041,16/10/20 16:36:05,32.35765162
004-0007-00041,16/10/20 16:36:03,24.20068701
004-0007-00041,16/10/20 16:36:02,37.72691487
004-0007-00041,16/10/20 16:36:00,33.99908587
004-0007-00041,16/10/20 16:35:59,48.10829678
004-0007-00041,16/10/20 16:35:58,23.94275449
004-0007-00041,16/10/20 16:35:57,374.8403005
004-0007-00041,16/10/20 16:35:55,339.5306412
004-0007-00041,16/10/20 16:35:54,359.2468334
004-0007-00041,16/10/20 16:35:53,369.9289981
004-0007-00041,16/10/20 16:35:52,372.9588601
004-0007-00041,16/10/20 16:35:50,20.47907666
004-0007-00041,16/10/20 16:35:49,26.99943222
004-0007-00041,16/10/20 16:35:47,27.17358022
004-0007-00041,16/10/20 16:35:46,374.5255153
004-0007-00041,16/10/20 16:35:45,24.51879344
004-0007-00041,16/10/20 16:35:44,26.11475553
004-0007-00041,16/10/20 16:35:43,363.7667876
004-0007-00041,16/10/20 16:35:42,367.8831887
004-0007-00041,16/10/20 16:35:41,20.29004808
004-0007-00041,16/10/20 16:35:40,23.80316922
004-0007-00041,16/10/20 16:35:39,24.18329887
004-0007-00041,16/10/20 16:35:37,24.67844034
004-0007-00041,16/10/20 16:35:36,20.67776923
004-0007-00041,16/10/20 16:35:35,366.958535
004-0007-00041,16/10/20 16:35:34,361.8067675
004-0007-00041,16/10/20 16:35:33,374.3838768
004-0007-00041,16/10/20 16:35:31,25.98447865
004-0007-00041,16/10/20 16:35:30,378.1845526
004-0007-00041,16/10/20 16:35:29,20.26846573
004-0007-00041,16/10/20 16:35:28,30.92607308
004-0007-00041,16/10/20 16:35:27,39.57482021
004-0007-00041,16/10/20 16:35:26,39.14415444
004-0007-00041,16/10/20 16:35:25,34.14172165
004-0007-00041,16/10/20 16:35:24,26.44829527
004-0007-00041,16/10/20 16:35:22,374.8587062
004-0007-00041,16/10/20 16:35:18,20.37044831
004-0007-00041,16/10/20 16:35:17,372.2981638
004-0007-00041,16/10/20 16:35:16,370.1563424
004-0007-00041,16/10/20 16:35:15,372.3495375
004-0007-00041,16/10/20 16:35:13,21.25249141
004-0007-00041,16/10/20 16:35:12,21.82666558
004-0007-00041,16/10/20 16:35:11,369.4617696
004-0007-00041,16/10/20 16:35:10,378.5247082
004-0007-00041,16/10/20 16:35:09,374.4093371
004-0007-00041,16/10/20 16:35:08,364.6930295
004-0007-00041,16/10/20 16:35:07,363.5423305
004-0007-00041,16/10/20 16:35:06,360.0668455
004-0007-00041,16/10/20 16:35:05,363.4667338
004-0007-00041,16/10/20 16:35:04,371.6300128
004-0007-00041,16/10/20 16:35:03,21.62011308
004-0007-00041,16/10/20 16:35:02,29.59435135
004-0007-00041,16/10/20 16:35:01,24.75591622
004-0006-00014,16/10/20 16:04:12,29.05145958
004-0006-00014,16/10/20 16:04:11,24.2728494
004-0006-00014,16/10/20 16:04:10,28.8630422
004-0006-00014,16/10/20 16:04:09,33.41515398
004-0006-00014,16/10/20 16:04:08,29.20158226
004-0006-00014,16/10/20 16:04:07,22.74306781
004-0006-00014,16/10/20 16:04:05,29.74576346
004-0006-00014,16/10/20 16:04:04,24.23387878
004-0006-00014,16/10/20 16:04:03,373.4945411
004-0006-00014,16/10/20 16:04:02,371.5131632
004-0006-00014,16/10/20 16:04:01,20.55045799
004-0006-00014,16/10/20 16:03:59,20.04521607
004-0006-00014,16/10/20 16:03:58,23.37868744
004-0006-00014,16/10/20 16:03:57,376.3672021
004-0006-00014,16/10/20 16:03:56,378.5266353
004-0006-00014,16/10/20 16:03:55,22.29449524
004-0006-00014,16/10/20 16:03:54,378.5631852
004-0006-00014,16/10/20 16:03:53,378.6261263
004-0006-00014,16/10/20 16:03:51,22.28022687
004-0006-00014,16/10/20 16:03:49,22.65759376
004-0006-00014,16/10/20 16:03:48,21.17214472
004-0006-00014,16/10/20 16:03:45,378.1237185
004-0006-00014,16/10/20 16:03:44,28.7299617
004-0006-00014,16/10/20 16:03:42,29.46931939
004-0006-00014,16/10/20 16:03:40,28.67791405
004-0006-00014,16/10/20 16:03:39,31.44246645
004-0006-00014,16/10/20 16:03:38,31.31867733
004-0006-00014,16/10/20 16:03:37,26.76792746
004-0006-00014,16/10/20 16:03:36,24.2372903
004-0006-00014,16/10/20 16:03:35,28.61281699
004-0006-00014,16/10/20 16:03:34,27.83916468
004-0006-00014,16/10/20 16:03:33,372.7805386
004-0006-00014,16/10/20 16:03:31,21.09950266
004-0006-00014,16/10/20 16:03:30,23.2802184
004-0006-00014,16/10/20 16:03:28,28.94476775
004-0006-00014,16/10/20 16:03:27,33.53800279
004-0006-00014,16/10/20 16:03:26,28.0346736
004-0006-00014,16/10/20 16:03:24,22.51435997
004-0006-00014,16/10/20 16:03:22,379.6254884
004-0006-00014,16/10/20 16:03:21,20.41117071
004-0006-00014,16/10/20 16:03:19,376.0152483
004-0006-00014,16/10/20 16:03:17,363.8186188
004-0006-00014,16/10/20 16:03:14,23.15925216
004-0006-00014,16/10/20 16:03:13,379.1615732
004-0006-00014,16/10/20 16:03:12,371.1340171
004-0006-00014,16/10/20 16:03:11,372.8793996
004-0006-00014,16/10/20 16:03:10,374.1106056
004-0006-00014,16/10/20 16:03:08,371.9171234
004-0006-00014,16/10/20 16:03:07,375.026222
004-0006-00014,16/10/20 16:03:06,378.0757227
004-0006-00014,16/10/20 16:03:05,377.6057906
004-0006-00014,16/10/20 16:03:04,378.7725995
004-0006-00014,16/10/20 16:03:03,22.54999044
004-0006-00014,16/10/20 16:03:02,21.772545
004-0006-00014,16/10/20 16:03:01,25.14005988
004-0006-00014,16/10/20 16:03:00,374.7801729
004-0006-00014,16/10/20 16:02:58,376.4483195
004-0006-00014,16/10/20 16:02:56,20.96813608
004-0006-00014,16/10/20 16:02:54,25.00945986
004-0006-00014,16/10/20 16:02:53,22.18313385
004-0006-00014,16/10/20 16:02:52,374.1163465
004-0006-00014,16/10/20 16:02:50,20.19258061
004-0006-00014,16/10/20 16:02:49,26.68241562
004-0006-00014,16/10/20 16:02:47,29.87954056
004-0006-00014,16/10/20 16:02:46,24.52002273
004-0006-00014,16/10/20 16:02:45,379.2811702
004-0006-00014,16/10/20 16:02:43,376.6858507
004-0006-00014,16/10/20 16:02:42,28.49634202
004-0006-00014,16/10/20 16:02:41,379.6676582
004-0006-00014,16/10/20 16:02:40,375.516088
004-0006-00014,16/10/20 16:02:39,20.76059893
004-0006-00014,16/10/20 16:02:38,20.66105151
004-0006-00014,16/10/20 16:02:36,23.02700695
004-0006-00014,16/10/20 16:02:35,24.50356492
004-0006-00014,16/10/20 16:02:34,376.8012662
004-0006-00014,16/10/20 16:02:33,373.5814599
004-0006-00014,16/10/20 16:02:32,377.6552731
004-0006-00014,16/10/20 16:02:29,376.6589356
004-0006-00014,16/10/20 16:02:28,374.1776779
004-0006-00014,16/10/20 16:02:26,21.18076536
004-0006-00014,16/10/20 16:02:25,25.40103226
004-0006-00014,16/10/20 16:02:24,379.7099637
004-0006-00014,16/10/20 16:02:23,379.1439456
004-0006-00014,16/10/20 16:02:22,379.0547436
004-0006-00014,16/10/20 16:02:21,27.51613952
004-0006-00014,16/10/20 16:02:20,28.26281895
004-0006-00014,16/10/20 16:02:18,26.48127001
004-0006-00014,16/10/20 16:02:17,374.5918087
004-0006-00014,16/10/20 16:02:15,368.3348883
004-0006-00014,16/10/20 16:02:14,363.4456677
004-0006-00014,16/10/20 16:02:13,373.2576524
004-0006-00014,16/10/20 16:02:12,28.77349857
004-0006-00014,16/10/20 16:02:11,25.91384441
004-0006-00014,16/10/20 16:02:10,22.08393652
004-0006-00014,16/10/20 16:02:08,23.52468985
004-0006-00014,16/10/20 16:02:07,24.98763795
004-0006-00014,16/10/20 16:02:06,27.34620906
004-0006-00014,16/10/20 16:02:04,29.38108383
004-0006-00014,16/10/20 16:02:03,23.72119851
004-0006-00014,16/10/20 16:02:02,23.600896
004-0006-00014,16/10/20 16:02:00,26.11319029
004-0006-00014,16/10/20 16:01:59,21.15035063
004-0006-00014,16/10/20 16:01:58,22.34059087
004-0006-00014,16/10/20 16:01:57,22.3928651
004-0006-00014,16/10/20 16:01:56,379.935999
004-0006-00014,16/10/20 16:01:55,27.30306292
004-0006-00014,16/10/20 16:01:54,25.37599829
004-0006-00014,16/10/20 16:01:53,22.00227784
004-0006-00014,16/10/20 16:01:51,21.22021257
004-0006-00014,16/10/20 16:01:50,23.21669579
004-0006-00014,16/10/20 16:01:49,25.40147459
004-0006-00014,16/10/20 16:01:48,20.58273563
004-0006-00014,16/10/20 16:01:47,22.2874287
004-0006-00014,16/10/20 16:01:46,21.13982997
004-0006-00014,16/10/20 16:01:44,24.27604111
004-0006-00014,16/10/20 16:01:43,24.4342786
004-0006-00014,16/10/20 16:01:42,24.01780668
004-0006-00014,16/10/20 16:01:41,22.06308987
004-0006-00014,16/10/20 16:01:40,23.15407131
004-0006-00014,16/10/20 16:01:39,23.22065829
004-0006-00014,16/10/20 16:01:38,22.97285542
004-0006-00014,16/10/20 16:01:37,22.92902618
004-0006-00014,16/10/20 16:01:36,24.56476333
004-0006-00014,16/10/20 16:01:34,23.52955543
004-0006-00014,16/10/20 16:01:32,24.07506301
004-0006-00014,16/10/20 16:01:30,379.3555522
004-0006-00014,16/10/20 16:01:29,24.42684713
004-0006-00014,16/10/20 16:01:28,25.59420263
004-0006-00014,16/10/20 16:01:27,25.18715976
004-0006-00014,16/10/20 16:01:26,25.94536704
004-0006-00014,16/10/20 16:01:25,24.49429977
004-0006-00014,16/10/20 16:01:24,21.82258172
004-0006-00014,16/10/20 16:01:23,24.61611073
004-0006-00014,16/10/20 16:01:22,24.97566527
004-0006-00014,16/10/20 16:01:21,28.74254688
004-0006-00014,16/10/20 16:01:20,24.73760975
004-0006-00014,16/10/20 16:01:18,22.38326214
004-0006-00014,16/10/20 16:01:17,22.22953938
004-0006-00014,16/10/20 16:01:16,23.34527405
004-0006-00014,16/10/20 16:01:14,27.53497504
004-0006-00014,16/10/20 16:01:13,24.53108365
004-0006-00014,16/10/20 16:01:12,21.14448503
004-0006-00014,16/10/20 16:01:11,22.14735491
004-0006-00014,16/10/20 16:01:09,29.38564191
004-0006-00014,16/10/20 16:01:08,31.41442103
004-0006-00014,16/10/20 16:01:07,34.98949328
004-0006-00014,16/10/20 16:01:06,28.76433082
004-0006-00014,16/10/20 16:01:05,25.84816022
004-0006-00014,16/10/20 16:01:04,26.11403565
004-0006-00014,16/10/20 16:01:03,29.7129435
004-0006-00014,16/10/20 16:01:02,29.52743891
004-0006-00014,16/10/20 16:01:01,32.35799145
004-0006-00014,16/10/20 16:01:00,33.602046
004-0006-00014,16/10/20 16:00:59,30.14654802
004-0006-00014,16/10/20 16:00:58,25.65274938
004-0006-00014,16/10/20 16:00:57,22.92412395
004-0006-00014,16/10/20 16:00:56,24.05203319
004-0006-00014,16/10/20 16:00:55,379.7652379
004-0006-00014,16/10/20 16:00:53,26.06099954
004-0006-00014,16/10/20 16:00:52,374.9964377
004-0006-00014,16/10/20 16:00:51,23.66617329
004-0006-00014,16/10/20 16:00:50,149.4212987
004-0006-00014,16/10/20 16:00:49,82.81693074
004-0006-00014,16/10/20 16:00:47,38.20059562
004-0006-00014,16/10/20 16:00:46,33.03645956
004-0006-00014,16/10/20 16:00:45,370.5365207
004-0006-00014,16/10/20 16:00:44,362.0698361
004-0006-00014,16/10/20 16:00:42,356.937641
004-0006-00014,16/10/20 16:00:40,25.29872863
004-0006-00014,16/10/20 16:00:39,377.1509466
004-0006-00014,16/10/20 16:00:37,377.4638705
004-0006-00014,16/10/20 16:00:35,33.93680734
004-0006-00014,16/10/20 16:00:34,26.89199789
004-0006-00014,16/10/20 16:00:33,25.8731983
004-0006-00014,16/10/20 16:00:32,30.60268139
004-0006-00014,16/10/20 16:00:31,24.60771074
004-0006-00014,16/10/20 16:00:29,26.13177758
004-0006-00014,16/10/20 16:00:28,38.67526519
004-0006-00014,16/10/20 16:00:26,52.86971194
004-0006-00014,16/10/20 16:00:25,42.3615818
004-0006-00014,16/10/20 16:00:24,379.435049
004-0006-00014,16/10/20 16:00:22,24.04441731
004-0006-00014,16/10/20 16:00:21,29.1825144
004-0006-00014,16/10/20 16:00:20,21.04445149
004-0006-00014,16/10/20 16:00:19,34.61202106
004-0006-00014,16/10/20 16:00:18,31.21255853
004-0006-00014,16/10/20 16:00:16,376.2449129
004-0006-00014,16/10/20 16:00:15,20.53246354
004-0006-00014,16/10/20 16:00:13,29.44199236
004-0006-00014,16/10/20 16:00:12,36.84435704
004-0006-00014,16/10/20 16:00:11,48.11693127
004-0006-00014,16/10/20 16:00:10,31.97885761
004-0006-00014,16/10/20 16:00:09,21.59995372
004-0006-00014,16/10/20 16:00:08,370.760825
004-0006-00014,16/10/20 16:00:07,370.6066862
004-0006-00014,16/10/20 16:00:06,25.79449201
004-0006-00014,16/10/20 16:00:04,27.3356556
004-0006-00014,16/10/20 16:00:03,20.39188589
004-0006-00014,16/10/20 16:00:01,379.1407531
004-0006-00014,16/10/20 16:00:00,30.4305354
004-0006-00014,16/10/20 15:59:59,26.20379974
004-0006-00014,16/10/20 15:59:58,20.93001344
004-0006-00014,16/10/20 15:59:56,21.82176283
004-0006-00014,16/10/20 15:59:55,29.73674554
004-0006-00014,16/10/20 15:59:54,27.76520052
004-0006-00014,16/10/20 15:59:53,35.638657
004-0006-00014,16/10/20 15:59:52,40.83535516
004-0006-00014,16/10/20 15:59:51,40.14694382
004-0006-00014,16/10/20 15:59:50,42.3479539
004-0006-00014,16/10/20 15:59:49,26.3622942
004-0006-00014,16/10/20 15:59:48,378.5648344
004-0006-00014,16/10/20 15:59:47,370.2530276
004-0006-00014,16/10/20 15:59:46,366.170115
004-0006-00014,16/10/20 15:59:45,370.0340042
004-0006-00014,16/10/20 15:59:44,374.8840861
004-0006-00014,16/10/20 15:59:42,24.42284256
004-0006-00014,16/10/20 15:59:40,31.88153741
004-0006-00014,16/10/20 15:59:38,378.5661459
004-0005-00344,16/10/20 16:39:53,337.5927635
004-0005-00344,16/10/20 16:39:52,334.4662456
004-0005-00344,16/10/20 16:39:51,333.3124312
004-0005-00344,16/10/20 16:39:50,338.8882783
004-0005-00344,16/10/20 16:39:49,331.4957583
004-0005-00344,16/10/20 16:39:48,335.9633149
004-0005-00344,16/10/20 16:39:47,332.8984396
004-0005-00344,16/10/20 16:39:45,333.8631507
004-0005-00344,16/10/20 16:39:44,336.8308126
004-0005-00344,16/10/20 16:39:43,334.8579772
004-0005-00344,16/10/20 16:39:41,320.9006247
004-0005-00344,16/10/20 16:39:40,329.2934479
004-0005-00344,16/10/20 16:39:39,333.3416957
004-0005-00344,16/10/20 16:39:37,331.2415105
004-0005-00344,16/10/20 16:39:35,335.3470399
004-0005-00344,16/10/20 16:39:34,335.3409475
004-0005-00344,16/10/20 16:39:33,331.3338599
004-0005-00344,16/10/20 16:39:32,334.7981972
004-0005-00344,16/10/20 16:39:30,336.7563086
004-0005-00344,16/10/20 16:39:29,331.300795
004-0005-00344,16/10/20 16:39:28,338.4791128
004-0005-00344,16/10/20 16:39:26,333.7825714
004-0005-00344,16/10/20 16:39:25,331.3367078
004-0005-00344,16/10/20 16:39:24,331.6428035
004-0005-00344,16/10/20 16:39:23,324.0169356
004-0005-00344,16/10/20 16:39:21,325.8861682
004-0005-00344,16/10/20 16:39:20,336.966192
004-0005-00344,16/10/20 16:39:19,333.427794
004-0005-00344,16/10/20 16:39:18,337.4075377
004-0005-00344,16/10/20 16:39:16,338.3463578
004-0005-00344,16/10/20 16:39:14,329.8454838
004-0005-00344,16/10/20 16:39:13,339.8937167
004-0005-00344,16/10/20 16:39:12,334.0403984
004-0005-00344,16/10/20 16:39:10,329.9749312
004-0005-00344,16/10/20 16:39:09,323.8247297
004-0005-00344,16/10/20 16:39:08,326.0758909
004-0005-00344,16/10/20 16:39:07,325.0333071
004-0005-00344,16/10/20 16:39:05,326.4698533
004-0005-00344,16/10/20 16:39:04,330.8027269
004-0005-00344,16/10/20 16:39:03,333.0138551
004-0005-00344,16/10/20 16:39:02,336.2858054
004-0005-00344,16/10/20 16:39:01,339.3990203
004-0005-00344,16/10/20 16:39:00,337.7962335
004-0005-00344,16/10/20 16:38:58,335.274562
004-0005-00344,16/10/20 16:38:57,330.1492122
004-0005-00344,16/10/20 16:38:55,325.9699075
004-0005-00344,16/10/20 16:38:54,335.8463632
004-0005-00344,16/10/20 16:38:53,345.4151293
004-0005-00344,16/10/20 16:38:52,333.3286468
004-0005-00344,16/10/20 16:38:50,332.5588923
004-0005-00344,16/10/20 16:38:49,333.2099685
004-0005-00344,16/10/20 16:38:47,330.9971483
004-0005-00344,16/10/20 16:38:46,339.0736865
004-0005-00344,16/10/20 16:38:45,336.7410467
004-0005-00344,16/10/20 16:38:44,331.8192384
004-0005-00344,16/10/20 16:38:43,333.9332229
004-0005-00344,16/10/20 16:38:41,328.8638363
004-0005-00344,16/10/20 16:38:40,327.3125136
004-0005-00344,16/10/20 16:38:39,325.9943233
004-0005-00344,16/10/20 16:38:37,325.7889979
004-0005-00344,16/10/20 16:38:36,326.8578046
004-0005-00344,16/10/20 16:38:35,334.7148921
004-0005-00344,16/10/20 16:38:34,337.5285597
004-0005-00344,16/10/20 16:38:32,334.5407175
004-0005-00344,16/10/20 16:38:31,333.0100921
004-0005-00344,16/10/20 16:38:29,322.4430653
004-0005-00344,16/10/20 16:38:28,324.389037
004-0005-00344,16/10/20 16:38:27,323.3376958
004-0005-00344,16/10/20 16:38:25,334.8546879
004-0005-00344,16/10/20 16:38:24,335.0026687
004-0005-00344,16/10/20 16:38:23,340.852565
004-0005-00344,16/10/20 16:38:21,340.6140089
004-0005-00344,16/10/20 16:38:20,334.3718637
004-0005-00344,16/10/20 16:38:18,341.0459033
004-0005-00344,16/10/20 16:38:17,337.2431355
004-0005-00344,16/10/20 16:38:16,336.1867835
004-0005-00344,16/10/20 16:38:14,337.0535016
004-0005-00344,16/10/20 16:38:13,326.9471409
004-0005-00344,16/10/20 16:38:12,321.6539404
004-0005-00344,16/10/20 16:38:10,327.9397725
004-0005-00344,16/10/20 16:38:09,334.0904858
004-0005-00344,16/10/20 16:38:08,326.5105266
004-0005-00344,16/10/20 16:38:07,333.0860099
004-0005-00344,16/10/20 16:38:05,339.9750813
004-0005-00344,16/10/20 16:38:04,336.7651717
004-0005-00344,16/10/20 16:38:02,320.3726055
004-0005-00344,16/10/20 16:38:01,305.5555236
004-0005-00344,16/10/20 16:37:59,324.0442444
004-0005-00344,16/10/20 16:37:58,324.2828201
004-0005-00344,16/10/20 16:37:57,326.9853457
004-0005-00344,16/10/20 16:37:56,330.5336693
004-0005-00344,16/10/20 16:37:55,326.6448907
004-0005-00344,16/10/20 16:37:54,326.3036924
004-0005-00344,16/10/20 16:37:52,333.4079336
004-0005-00344,16/10/20 16:37:50,332.1663598
004-0005-00344,16/10/20 16:37:49,327.8910645
004-0005-00344,16/10/20 16:37:48,334.1559293
004-0005-00344,16/10/20 16:37:46,336.232444
004-0005-00344,16/10/20 16:37:45,333.4301445
004-0005-00344,16/10/20 16:37:44,329.3844481
004-0005-00344,16/10/20 16:37:43,336.0383754
004-0005-00344,16/10/20 16:37:41,330.7713531
004-0005-00344,16/10/20 16:37:40,327.6363919
